tussenganger	tussengangers
gebrek	gebreke
let	let
lei	gelei
sodat	sodat
top	top
aanklaer	aanklaers
ly	ly
vakant	vakante
konteks	kontekste
mishandeling	mishandeling
laai	laai
soekvenster	Soekvenstertjie
minister	ministers
notaris	notaris
gebruiker	gebruiker
druk	gedruk
staat	staat
tegnologie-	tegnologie-
ingooi	ingooi
GOW	GOW's
oorsig	oorsig
bykom	bykomende
Johan	Johan
taal	taal
koerant	koerante
vervang	vervang
Eskom	Eskom
11%	11%
vrywaringsverklaringvorm	vrywaringsverklaringvorm
uitvoerpermit	uitvoerpermit
kollega	kollega
vlak	vlak
amptenaar	amptenare
bank	Bank
adviesraad	Adviesraad
sleutelingryping	sleutelingrypings
par.	par.
justisie	Justisie
publiseer	publiseer
besef	besef
versorger	versorger
regmatig	regmatige
kort	kort
verkiesingswet	verkiesingswette
vraelys	vraelys
taakspan	taakspan
elektrisiteitsbesparingsmaatreël	elektrisiteitsbesparingsmaatreël
besering	besering
ontwikkeling	ontwikkeling
versuim	Versuim
vier	vier
voorspoed	voorspoed
opgawe	opgawes
uitmunt	uitmunt
aansoekvorm	aansoekvorms
bang	bang
Phumzile	Phumzile
adjunkpresident	Adjunkpresident
geluk	geluk
Absa	Absa
vestiging	vestiging
moet	moes
volwasse	volwasse
slaag	slaag
sektorpolisiëringsoperasie	sektorpolisiëringsoperasies
familie-	familie-
entrepreneur	entrepreneurs
blou	Blou
oud	ou
trust	Trust
uitstaan	uitstaan
uitstekend	Uitstekend
hantering	hantering
saamvoeg	saamgevoeg
regshulpraad	regshulpraad
personeeltal	personeeltal
bereiking	bereiking
tesame	Tesame
eerlikheid	eerlikheid
vroeg	vroeg
uitvoer-aansoekvorm	uitvoer-aansoekvorm
elektronies	elektroniese
handel	Handel
formulering	formulering
naasbestaande	naasbestaandes
installeer	installeer
owerheid	owerhede
insolvensie	insolvensie
ondersoeker	ondersoeker
patentejoernaal	patentejoernaal
ongeag	ongeag
nasie	Nasies
daartoe	daartoe
wie	wie
klein	Klein
strafregstelsel	strafregstelsel
klagtedirektoraat	Klagtedirektoraat
staatsonderneming	staatsondernemings
oorreding	oorreding
klank	klank
doemprofeet	doemprofete
OSTS	OSTS
waarom	Waarom
geletterdheid	Geletterdheid
verwant	verwante
mikro-onderneming	mikro-onderneming
sterk	sterker
loon	loon
hoofleeruitkomste	hoofleeruitkomste
totdat	totdat
toeken	toegeken
sleutelprestasieooreenkoms	sleutelprestasieooreenkoms
intervensie	intervensies
afskrif	afskrifte
organies	organies
skool-	skool-
ophef	ophef
voorafbetaal	voorafbetaal
voorneme	voorneme
mikro-onderneming	mikro-ondernemings
korrup	korrup
kombinasie	kombinasie
reusagtig	reusagtige
aanneem	aangeneem
strategie	Strategie
groepering	groepering
misstof	misstof
tuisbring	tuisbring
belegging	beleggings
onderbetaal	onderbetaal
statistiek	statistiek
dekbrief	Dekbrief
assessering	assessering
deur	deure
politiek	Polities
invul	invul
veelvaardig	veelvaardig
skaars	skaars
NEPAD-program	NEPAD-programme
beskik	beskik
misstof	misstowwe
toeneem	toegeneem
volledig	Volledige
trustee	trustee
tarief	tariewe
naamsverandering	naamsverandering
openbaar	openbare
hulpbron	Hulpbronne
metode	metodes
agenda	Agenda
polisiëringsfunksie	polisiëringsfunksies
eienskap	eienskappe
energiekampioen	energiekampioen
heropbou	heropbou
tersiêr	tersiêr
pas	gepaste
afsonderlik	afsonderlik
funksioneel	funksionele
arm	armer
waarmerking	waarmerking
vermenigvuldiging	vermenigvuldigings-
bou	bou
stadig	stadig
oortref	oortref
ontwikkelingsuitkoms	ontwikkelingsuitkomste
Diepsloot-stoetery	Diepsloot-stoetery
notaris	Notaris
klag	Klag
Congres	Congres
kliënt	kliënt
raad	raad
ontmagtigde	ontmagtigde
landboudoeleinde	landboudoeleinde
sosiaal	sosiaal
veeartseny	veeartseny
inkomstedinamiekstudie	Inkomstedinamiekstudie
voorval	voorvalle
jurisdiksie	jurisdiksie
aansoek	aansoek
verskil	verskillende
World	World
diefstal	diefstal
gevallewerker	gevallewerker
besluit	besluite
boord	boord
werkersuniebeweging	werkersuniebeweging
beginsel	beginsels
veronderstel	veronderstel
landbou-ondersteuningsdiens	landbou-ondersteuningsdienste
integreer	geïntegreerd
volg	gevolg
instrument	instrument
hoog	hoogste
veeltalig	veeltalig
misdaadvoorkoming	misdaadvoorkoming
skryf-	skryf-
misdadiger	misdadigers
hy	Hy
begindatum	begindatum(s)
leeraktiwiteit	leeraktiwiteite
veeartseny-invoerpermit	Veeartseny-invoerpermit
bybelasting	bybelasting
bestuurspos	bestuursposte
uitreiking	uitreiking
bate	bates
gegradueerde	gegradueerde
klein	klein
trustakte	trustakte
tradisioneel	tradisionele
juis	juis
distriks-	distriks-
oorkoepel	Oorkoepelend
kundigheid	kundigheid
laaste	laaste
afdeling	Afdeling
dinamiek	dinamiek
permitkantoor	permitkantoor
direkteur-generaal	direkteur-generaal
soeke	soeke
tekortkoming	tekortkoming
verstryk	verstryk
sosiaal	sosiale
opleidingsinstansie	opleidingsinstansies
afhaal	afhaal
gesondheidsvereiste	gesondheidsvereistes
maatskappy	maatskappy
uitvoerbaar	uitvoerbaar
beloof	beloof
fase	fase
oorsaak	oorsake
of	of
0123298292	0123298292
onvoldoende	Onvoldoende
menslik	menslike
belangstellende	belangstellende
selfgeadresseerd	selfgeadresseerde
gereeld	gereeld
welstand	welstand
lesplan	lesplanne
CITES-aansoekvorm	CITES-aansoekvorm
faktor	faktor
wetstoepassingsagentskap	wetstoepassingsagentskappe
gesagsliggaam	gesagsliggaam
Somalië	Somalië
vrywaringsverklaring	vrywaringsverklaring
motornywerheidsontwikkelingsprogram	motornywerheidsontwikkelingsprogram
onafhanklik	onafhanklik
sleutelaksieplan	sleutelaksieplan
onderwerp	onderwerp
weergawe	weergawe
welbekend	welbekende
ingryping	ingryping
verraai	verraai
informeel	informele
onrus	onrus
6-opgawe	6-opgawes
Moloto-spoorkorridor	Moloto-spoorkorridor
JIPSA	JIPSA
openbaar	Openbare
vrystelling	vrystelling
enige	enige
genot	genot
sleutel	Sleutel
toetsing	toetsing
koöperatief	koöperatief
onderwysstelsel	onderwysstelsel
polisiëringsfunksie	polisiëringsfunksie
knop	knoppie
besetter	besetters
Maart	Maart
perseel	perseel
bevordering	bevordering
leer	geleer
voedselproduserend	voedselproduserende
trou	trou
spesiaal	Spesiale
verbetering	verbeterings
verwagting	verwagting
Sentech	Sentech
saamvoeg	saamgevoegde
gewoonte-oortreder	gewoonte-oortreders
ontwerper	ontwerpers
medisynebeheerraad	Medisynebeheerraad
omskryf	omskryf
motorvoertuigsektor	motorvoertuigsektor
infrastruktuur-	infrastruktuur-
kom	gekom
bemagtigde	bemagtigdes
val	val
visvangslisensie	visvangslisensie
gemeenskapsopname	gemeenskapsopname
begaan	begaan
boer	boere
massief	massiewe
medeburger	medeburgers
1994	1994
/	/
oefening	oefeninge
van	Van
onvas	onvas
Afrika-droom	Afrika-droom
digitasie	digitasie
reserwegrens	reserwegrens
vestig	gevestigde
inlyf	ingelyf
sektormaatreël	sektormaatreël
skakel	skakel
Afrikaner-intellektueel	Afrikaner-intellektueel
aanheg	aangeheg
verhouding	verhouding
werknemersbelasting	werknemersbelasting
inkerker	inkerker
konstitusioneel	konstitusioneel
taal	tale
heldin	heldinne
derde	derde
verlang	verlang
lewer	Lewer
stoor	stoor
kragtig	kragtig
tog	tog
verskerp	verskerp
deursoek	deursoek
duur	duur
werkloosheid	werkloosheid
-aktiwiteit	-aktiwiteite
fundamenteel	fundamenteel
opleidings-	opleidings-
konsep	konsep
beleidsaksieplan	Beleidsaksieplan
klem	klem
staatsdiensunie	staatsdiensunies
DEA&T	DEA&T
tyd	tyd
dieselfde	Dieselfde
tweevoud	tweevoud
opleidingskollege	opleidingskolleges
sentraal	sentrale
voorsiening	voorsiening
tersiêr	tersiêre
voorkoming	voorkoming
buiteland	buiteland
integrasie	integrasie
registrateur	registrateur
vakansiedag	vakansiedag
staat	Staat
teen	Teen
versnel	versnel
voorlopig	Voorlopige
streeksinstelling	streeksinstellings
belegger	belegger
soortgelyk	soortgelyk
NB	NB
staatsrede	Staatsrede
swaardvis	swaardvis
dekbrief	dekbrief
staatsamptenaar	staatsamptenaar
binne	binne
afhalingstrokie	afhalingstrokie
ontwikkelingsplan	Ontwikkelingsplan
nagaan	nagaan
waarskynlik	waarskynlik
prokurasie	prokurasie
Safety	Safety
wanbestuur	wanbestuur
voldoening	voldoening
stadium	stadiums
gepaardgaan	gepaardgaande
detailleer	Gedetailleerde
kritiek	kritieke
registrasiekomitee	registrasiekomitee
wêreldbeker-sokkertoernooi	wêreldbeker-sokkertoernooi
expenses	expenses
beeld	beeld
produseer	produseer
uitvoering	uitvoering
landdroshof	Landdroshof
teken	teken
werklik	werklik
onderrigtyd	onderrigtyd
tot	tot
Gude	Gude
aflewer	afgelewer
samespreking	samesprekings
Rick	Rick
IRP6-opgawe	IRP6-opgawe
midde	midde
onderhoudsbevel	onderhoudsbevel
dikwels	dikwels
ondersteun	ondersteunende
maak	Maak
bystaan	bystaan
toespreek	toegespreek
28	28
aansoek	Aansoeke
uitreik	uitreik
alles	alles
merk	Merk
voer	voer
90ste	90ste
werke-program	werke-program
Samdi	Samdi
onkoste	onkoste
konsepwet	Konsepwet
onderrig	onderrig
saamstel	saamstel
perlemoen	perlemoen
verifieer	verifieer
taalvaardigheid	taalvaardigheid
wesenlik	wesenlik
solank	solank
noodsaaklikheid	noodsaaklikhede
bewaring	bewaring
begrotingstoespraak	begrotingstoespraak
strokie	strokie
edelsteen	edelstene
-voorwaarde	-voorwaardes
uiteraard	uiteraard
interdepartementeel	interdepartementele
erkenning	erkenning
lê	gelê
omstandigheid	omstandighede
infrastruktuurplan	infrastruktuurplanne
voorstelling	voorstelling
Januarie	Januarie
uitspreek	uitspreek
koste-effektief	koste-effektief
verskyn	verskyn
koophandel	koophandel
CM47	CM47
opwekking	opwekking
maandeliks	maandeliks
enigiemand	Enigiemand
gelyk	gelyk
direk	direk
geskied	geskied
bylaag	Bylae
belasting	belasting
volwassene	volwassene-
mere-gebied	mere-gebied
bystaan	bygestaan
gebruiklik	gebruiklik
vergader	vergader
doelbewus	doelbewus
belastingjaar	belastingjaar
korporasie	korporasie
beraam	beraamde
goed	beste
al	Alle
beoog	beoogde
mededeling	mededelings
toestaan	toestaan
modern	moderne
toewys	toegewys
terwyl	terwyl
implementeer	geïmplementeer
voortsit	voortgesit
beëdig	Beëdigde
hoërhof	hoërhof
sleutel	sleutel
kamer	kamer
wetstoepassingsagentskap	wetstoepassingsagentskap
voortsit	voortsit
plan	planne
2006	2006
poging	poging
skakel	Skakels
sertifikaat	Sertifikate
hoewel	hoewel
energiedoeltreffendheid	Energiedoeltreffendheid
beslissing	beslissing
wysiging	wysiging
SACNASP	SACNASP
balans	balans
deurloop	deurlopende
ontwikkel	Ontwikkel
doelgerig	doelgerig
rede	rede
geletterdheidsvlak	geletterdheidsvlakke
sinchroniseer	gesinchroniseerde
waarborg	waarborg
warmwatertoestel	warmwatertoestelle
toestand	toestand
krimineel	Kriminele
samewerking	samewerking
tree	getree
suikerveld	suikerveld
saamwerk	saamgewerk
drinkbaar	drinkbare
binnedring	binnedring
minste	minste
gesin	gesinne
Suid-Afrika	Suid-Afrika
rehabilitasie	rehabilitasie
beligting	beligting
verskerping	Verskerping
beoog	beoog
raadpleeg	raadpleeg
werksubsidie	werksubsidies
vader	vader
1973	1973
registrasiebeampte	registrasiebeampte
Uniegebou	Uniegebou
meerderheid	meerderheid
Inkosi	Inkosi
onverbonde	onverbonde
the	the
produseer	geproduseer
verplig	verplig
Reader	Reader
African	African
tal	tal
word	geword
drinkbaar	drinkbaar
ekonomie	ekonomieë
regspersoonlikheid	regspersoonlikheid
orde	ordes
postuuroorsig	postuuroorsig
ruimtelikeontwikkelingsperspektief	ruimtelikeontwikkelingsperspektief
vreemd	vreemd
eiebelang	eiebelang
ooreenkom	ooreengekom
fidusiêr	fidusiêr
op	op
top-prioriteit	top-prioriteite
item	item
geslagskwessie	geslagskwessie
Burger	Burger
werking	werking
kurrikulum	kurrikulum
professioneel	Professionele
rassisties	rassisties
vestig	vestig
maar	maar
moontlik	moontlike
dinamies	dinamiese
invoerpermit	invoerpermit
verstaan	verstaan
verwaarloos	verwaarloosde
tale-leerarea	tale-leerarea
afhaal	afgehaal
vakleerling	vakleerlinge
voorval	voorval
1976	1976
direkteur	Direkteur
meebring	meegebring
CM2D	CM2D
oplê	opgelê
Stud	Stud
-strategie	-strategieë
taxi-herkapitaliseringsprogram	taxi-herkapitaliseringsprogram
inhandig	ingehandig
polisiediens	Polisiediens
vra	Vra
oorkoepel	oorkoepel
veiligheidsraad	Veiligheidsraad
Companies	Companies
uit	uit
